primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
21211,[''],[''],21211/iNat361221.ogg,iNat,0,https://static.inaturalist.org/sounds/361221.mp3,-4.1306,-69.9562,Allobates femoralis,Spotted-thighed Poison Frog,Johana Perez Mira,cc-by-nc 4.0
21211,[''],[''],21211/iNat361222.ogg,iNat,0,https://static.inaturalist.org/sounds/361222.mp3,-4.131,-69.9557,Allobates femoralis,Spotted-thighed Poison Frog,Johana Perez Mira,cc-by-nc 4.0
21211,[''],[''],21211/iNat597267.ogg,iNat,0,https://static.inaturalist.org/sounds/597267.wav,-8.0523,-71.2039,Allobates femoralis,Spotted-thighed Poison Frog,Esteban Diego Koch,cc-by-nc 4.0
21211,[''],[''],21211/iNat946486.ogg,iNat,0,https://static.inaturalist.org/sounds/946486.wav,4.1042,-52.6225,Allobates femoralis,Spotted-thighed Poison Frog,Guillaume Delaitre,cc-by 4.0
21211,[''],[''],21211/iNat986383.ogg,iNat,0,https://static.inaturalist.org/sounds/986383.m4a,4.864,-52.3619,Allobates femoralis,Spotted-thighed Poison Frog,Unknown,cc-by-nc 4.0
21211,[''],[''],21211/iNat998468.ogg,iNat,0,https://static.inaturalist.org/sounds/998468.m4a,4.8595,-52.3486,Allobates femoralis,Spotted-thighed Poison Frog,Guillaume Delaitre,cc-by 4.0
22333,[''],['advertisement call'],22333/XC890507.ogg,XC,5,https://xeno-canto.org/890507,12.1205,-68.9658,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Chris Harrison,cc-by-nc-sa 4.0
22333,[''],['territorial call'],22333/XC894982.ogg,XC,4,https://xeno-canto.org/894982,12.1187,-68.2912,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Baudewijn Odé,cc-by-nc-sa 4.0
22333,[''],[''],22333/XC913746.ogg,XC,3,https://xeno-canto.org/913746,4.9122,-52.2701,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Delaitre guillaume,cc-by-nc-sa 4.0
22333,[''],[''],22333/XC949880.ogg,XC,4,https://xeno-canto.org/949880,5.3459,-72.4262,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Laura Sanabria,cc-by-nc-sa 4.0
22333,[''],[''],22333/iNat1005729.ogg,iNat,0,https://static.inaturalist.org/sounds/1005729.wav,4.87,-52.3162,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Julien Piolain,cc-by-nc 4.0
22333,[''],[''],22333/iNat1008712.ogg,iNat,0,https://static.inaturalist.org/sounds/1008712.wav,4.945,-52.3173,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1155704.ogg,iNat,0,https://static.inaturalist.org/sounds/1155704.m4a,18.411,-77.1054,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1208354.ogg,iNat,0,https://static.inaturalist.org/sounds/1208354.mp3,10.1846,-68.0075,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Carlos A. Padrón P.,cc-by-sa 4.0
22333,[''],[''],22333/iNat1236061.ogg,iNat,0,https://static.inaturalist.org/sounds/1236061.m4a,3.4762,-76.5298,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Clément Aubert,cc-by-nc 4.0
22333,[''],[''],22333/iNat1237389.ogg,iNat,0,https://static.inaturalist.org/sounds/1237389.m4a,3.4576,-76.5359,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Carrie Seltzer,cc-by 4.0
22333,[''],[''],22333/iNat1237907.ogg,iNat,0,https://static.inaturalist.org/sounds/1237907.m4a,3.4499,-76.5392,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zane Libke,cc-by-nc 4.0
22333,[''],[''],22333/iNat1239167.ogg,iNat,0,https://static.inaturalist.org/sounds/1239167.m4a,3.4574,-76.5357,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Rebecca Johnson,cc-by 4.0
22333,[''],[''],22333/iNat1241231.ogg,iNat,0,https://static.inaturalist.org/sounds/1241231.m4a,3.4493,-76.5425,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Cheng-Tao Lin,cc-by 4.0
22333,[''],[''],22333/iNat1245802.ogg,iNat,0,https://static.inaturalist.org/sounds/1245802.m4a,6.8169,-58.0763,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Avery Bartels,cc-by-nc 4.0
22333,[''],[''],22333/iNat1273155.ogg,iNat,0,https://static.inaturalist.org/sounds/1273155.m4a,3.2741,-76.5146,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1274792.ogg,iNat,0,https://static.inaturalist.org/sounds/1274792.m4a,14.5522,-61.0536,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Nathan Earley,cc-by-nc 4.0
22333,[''],[''],22333/iNat144601.ogg,iNat,0,https://static.inaturalist.org/sounds/144601.mp3,17.1699,-61.8015,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Michael Friedman,cc-by-nc 4.0
22333,[''],[''],22333/iNat150110.ogg,iNat,0,https://static.inaturalist.org/sounds/150110.m4a,10.6505,-61.4068,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat233716.ogg,iNat,0,https://static.inaturalist.org/sounds/233716.m4a,7.0205,-73.07,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat255294.ogg,iNat,0,https://static.inaturalist.org/sounds/255294.m4a,10.661,-61.5171,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Sinead Stewart,cc-by-nc 4.0
22333,[''],[''],22333/iNat292304.ogg,iNat,0,https://static.inaturalist.org/sounds/292304.wav,10.4803,-66.7944,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Rafael Gianni-Zurita,cc-by-nc 4.0
22333,[''],[''],22333/iNat332150.ogg,iNat,0,https://static.inaturalist.org/sounds/332150.m4a,10.611,-61.3001,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Michelle Cazabon-Mannette,cc-by-nc-sa 4.0
22333,[''],[''],22333/iNat344525.ogg,iNat,0,https://static.inaturalist.org/sounds/344525.m4a,12.0867,-68.898,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Sofía Pastor Parajeles,cc-by-nc 4.0
22333,[''],[''],22333/iNat34849.ogg,iNat,0,https://static.inaturalist.org/sounds/34849.wav,18.5226,-77.8579,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,J. Burke Korol,cc-by-nc 4.0
22333,[''],[''],22333/iNat503234.ogg,iNat,0,https://static.inaturalist.org/sounds/503234.mp3,18.5239,-77.8343,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Eric Knight,cc-by 4.0
22333,[''],[''],22333/iNat516995.ogg,iNat,0,https://static.inaturalist.org/sounds/516995.m4a,3.3419,-76.5306,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zulma Correa Bernal,cc-by-nc 4.0
22333,[''],[''],22333/iNat52742.ogg,iNat,0,https://static.inaturalist.org/sounds/52742.mp3,6.2386,-75.6059,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat530453.ogg,iNat,0,https://static.inaturalist.org/sounds/530453.m4a,6.175,-75.5744,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat532306.ogg,iNat,0,https://static.inaturalist.org/sounds/532306.m4a,4.9458,-52.304,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat53679.ogg,iNat,0,https://static.inaturalist.org/sounds/53679.m4a,13.242,-59.6443,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Don Loarie,cc-by 4.0
22333,[''],[''],22333/iNat54095.ogg,iNat,0,https://static.inaturalist.org/sounds/54095.wav,18.4463,-78.0529,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-0 4.0
22333,[''],[''],22333/iNat554680.ogg,iNat,0,https://static.inaturalist.org/sounds/554680.m4a,16.2782,-61.802,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat560488.ogg,iNat,0,https://static.inaturalist.org/sounds/560488.m4a,6.2414,-75.5958,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat575726.ogg,iNat,0,https://static.inaturalist.org/sounds/575726.m4a,12.0855,-68.8742,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat575727.ogg,iNat,0,https://static.inaturalist.org/sounds/575727.m4a,12.0855,-68.8742,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat576377.ogg,iNat,0,https://static.inaturalist.org/sounds/576377.m4a,13.8636,-61.053,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Kristof Zyskowski,cc-by 4.0
22333,[''],[''],22333/iNat578290.ogg,iNat,0,https://static.inaturalist.org/sounds/578290.m4a,12.0916,-68.9053,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Juan Carlos Caicedo Hernández,cc-by 4.0
22333,[''],[''],22333/iNat579714.ogg,iNat,0,https://static.inaturalist.org/sounds/579714.m4a,17.0763,-61.8873,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat585061.ogg,iNat,0,https://static.inaturalist.org/sounds/585061.m4a,14.09,-60.9583,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zachary Tonzetich,cc-by-nc 4.0
22333,[''],[''],22333/iNat758022.ogg,iNat,0,https://static.inaturalist.org/sounds/758022.m4a,10.4819,-66.8416,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Pedro D. Vernet P.,cc-by-nc 4.0
22333,[''],[''],22333/iNat815140.ogg,iNat,0,https://static.inaturalist.org/sounds/815140.m4a,17.0994,-61.6921,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Mark Reed,cc-by 4.0
22333,[''],[''],22333/iNat867912.ogg,iNat,0,https://static.inaturalist.org/sounds/867912.m4a,3.6563,-76.5719,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Nicolás Baresch Uribe,cc-by 4.0
22333,[''],[''],22333/iNat894924.ogg,iNat,0,https://static.inaturalist.org/sounds/894924.wav,13.821,-61.0493,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat943181.ogg,iNat,0,https://static.inaturalist.org/sounds/943181.mp3,12.1205,-68.9658,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Chris Harrison,cc-by-nc 4.0
22333,[''],[''],22333/iNat976527.ogg,iNat,0,https://static.inaturalist.org/sounds/976527.wav,3.3684,-76.546,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Scott Harris,cc-by 4.0
22333,[''],[''],22333/iNat983570.ogg,iNat,0,https://static.inaturalist.org/sounds/983570.m4a,4.9122,-52.2696,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Guillaume Delaitre,cc-by 4.0
22333,[''],[''],22333/iNat987253.ogg,iNat,0,https://static.inaturalist.org/sounds/987253.m4a,4.9481,-52.3018,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22973,[''],['flight call'],22973/XC167037.ogg,XC,4,https://xeno-canto.org/167037,3.8284,-67.902,Leptodactylus fuscus,Whistling Grass Frog,Ottavio Janni,cc-by-nc-sa 3.0
22973,[''],[''],22973/XC882793.ogg,XC,4,https://xeno-canto.org/882793,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882794.ogg,XC,4,https://xeno-canto.org/882794,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882795.ogg,XC,4,https://xeno-canto.org/882795,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882796.ogg,XC,4,https://xeno-canto.org/882796,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882797.ogg,XC,4,https://xeno-canto.org/882797,-3.1711,-60.1279,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882798.ogg,XC,4,https://xeno-canto.org/882798,None,None,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],['advertisement call'],22973/XC892927.ogg,XC,5,https://xeno-canto.org/892927,11.1631,-60.827,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc-sa 4.0
22973,['compau'],"['advertisement call', 'chorus']",22973/XC892932.ogg,XC,4.5,https://xeno-canto.org/892932,10.6144,-61.2238,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc-sa 4.0
22973,[''],['uncertain'],22973/XC915924.ogg,XC,5,https://xeno-canto.org/915924,4.0744,-73.5829,Leptodactylus fuscus,Whistling Grass Frog,Sara L. Castro (Museo de Historia Natural Unillanos),cc-by-nc-sa 4.0
22973,[''],[''],22973/XC928991.ogg,XC,4,https://xeno-canto.org/928991,6.8064,-58.1452,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/XC929100.ogg,XC,3,https://xeno-canto.org/929100,5.3779,-53.0008,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/XC929101.ogg,XC,4,https://xeno-canto.org/929101,5.831,-55.2009,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/iNat1099468.ogg,iNat,0,https://static.inaturalist.org/sounds/1099468.m4a,10.6602,-61.3567,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat1243033.ogg,iNat,0,https://static.inaturalist.org/sounds/1243033.wav,-18.9993,-49.4617,Leptodactylus fuscus,Whistling Grass Frog,Felipe Andrade,cc-by-nc 4.0
22973,[''],[''],22973/iNat1243080.ogg,iNat,0,https://static.inaturalist.org/sounds/1243080.wav,-18.9126,-50.6548,Leptodactylus fuscus,Whistling Grass Frog,Felipe Andrade,cc-by-nc 4.0
22973,[''],[''],22973/iNat1251026.ogg,iNat,0,https://static.inaturalist.org/sounds/1251026.wav,7.738,-76.6982,Leptodactylus fuscus,Whistling Grass Frog,Felipe Barrera Ocampo,cc-by-nc 4.0
22973,[''],[''],22973/iNat1257590.ogg,iNat,0,https://static.inaturalist.org/sounds/1257590.mp3,-25.8576,-53.9757,Leptodactylus fuscus,Whistling Grass Frog,HUGO DAVID CAVERZASI,cc-by-nc 4.0
22973,[''],[''],22973/iNat154035.ogg,iNat,0,https://static.inaturalist.org/sounds/154035.wav,-22.4093,-47.5421,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat157085.ogg,iNat,0,https://static.inaturalist.org/sounds/157085.wav,-22.371,-47.5224,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat218912.ogg,iNat,0,https://static.inaturalist.org/sounds/218912.m4a,10.6531,-61.4196,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat28425.ogg,iNat,0,https://static.inaturalist.org/sounds/28425.mp3,-29.5093,-55.6369,Leptodactylus fuscus,Whistling Grass Frog,João Gava Just,cc-by-nc 4.0
22973,[''],[''],22973/iNat287261.ogg,iNat,0,https://static.inaturalist.org/sounds/287261.m4a,10.6531,-61.4196,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat28982.ogg,iNat,0,https://static.inaturalist.org/sounds/28982.mp3,10.6144,-61.2238,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc 4.0
22973,[''],[''],22973/iNat29017.ogg,iNat,0,https://static.inaturalist.org/sounds/29017.mp3,11.1631,-60.827,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc 4.0
22973,[''],[''],22973/iNat318716.ogg,iNat,0,https://static.inaturalist.org/sounds/318716.m4a,10.2052,-61.3103,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat326854.ogg,iNat,0,https://static.inaturalist.org/sounds/326854.mp3,-28.0679,-56.0338,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat326860.ogg,iNat,0,https://static.inaturalist.org/sounds/326860.mp3,-28.0681,-56.0338,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat326966.ogg,iNat,0,https://static.inaturalist.org/sounds/326966.mp3,-27.3788,-55.6436,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat327135.ogg,iNat,0,https://static.inaturalist.org/sounds/327135.mp3,7.2421,-76.4389,Leptodactylus fuscus,Whistling Grass Frog,Marley T. Gómez-Rincón,cc-by-nc 4.0
22973,[''],[''],22973/iNat331404.ogg,iNat,0,https://static.inaturalist.org/sounds/331404.m4a,-15.8263,-48.7697,Leptodactylus fuscus,Whistling Grass Frog,Laurent Quéno,cc-by-nc 4.0
22973,[''],[''],22973/iNat343840.ogg,iNat,0,https://static.inaturalist.org/sounds/343840.m4a,-2.4904,-44.2422,Leptodactylus fuscus,Whistling Grass Frog,Lucas C. Marinho,cc-by-nc 4.0
22973,[''],[''],22973/iNat348132.ogg,iNat,0,https://static.inaturalist.org/sounds/348132.m4a,-23.5476,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat348440.ogg,iNat,0,https://static.inaturalist.org/sounds/348440.m4a,-23.5468,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat348441.ogg,iNat,0,https://static.inaturalist.org/sounds/348441.m4a,-23.5468,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat502463.ogg,iNat,0,https://static.inaturalist.org/sounds/502463.m4a,5.3545,-72.402,Leptodactylus fuscus,Whistling Grass Frog,Grupo Herpetos,cc-by-nc 4.0
22973,[''],[''],22973/iNat556448.ogg,iNat,0,https://static.inaturalist.org/sounds/556448.wav,1.8762,-76.0516,Leptodactylus fuscus,Whistling Grass Frog,Jorge L. Peña,cc-by-nc 4.0
22973,[''],[''],22973/iNat576552.ogg,iNat,0,https://static.inaturalist.org/sounds/576552.wav,-21.368,-47.3052,Leptodactylus fuscus,Whistling Grass Frog,Ademir Carosia,cc-by-nc 4.0
22973,[''],[''],22973/iNat581610.ogg,iNat,0,https://static.inaturalist.org/sounds/581610.m4a,-23.547,-47.5493,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat583590.ogg,iNat,0,https://static.inaturalist.org/sounds/583590.m4a,-23.4751,-48.6713,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat583591.ogg,iNat,0,https://static.inaturalist.org/sounds/583591.m4a,-23.4751,-48.6713,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat58920.ogg,iNat,0,https://static.inaturalist.org/sounds/58920.wav,-3.083,-59.9812,Leptodactylus fuscus,Whistling Grass Frog,Arthur Gomes,cc-by-nc-sa 4.0
22973,[''],[''],22973/iNat599374.ogg,iNat,0,https://static.inaturalist.org/sounds/599374.wav,-22.4151,-47.5773,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat599375.ogg,iNat,0,https://static.inaturalist.org/sounds/599375.wav,-22.4151,-47.5773,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat630711.ogg,iNat,0,https://static.inaturalist.org/sounds/630711.wav,4.2647,-74.8271,Leptodactylus fuscus,Whistling Grass Frog,Erick Nicolas Patino Acosta,cc-by-nc 4.0
22973,[''],[''],22973/iNat726873.ogg,iNat,0,https://static.inaturalist.org/sounds/726873.m4a,11.152,-60.7825,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat839779.ogg,iNat,0,https://static.inaturalist.org/sounds/839779.m4a,-25.7876,-53.6448,Leptodactylus fuscus,Whistling Grass Frog,Rony Ristow,cc-by-nc 4.0
22973,[''],[''],22973/iNat859872.ogg,iNat,0,https://static.inaturalist.org/sounds/859872.wav,-20.3016,-44.0975,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat870999.ogg,iNat,0,https://static.inaturalist.org/sounds/870999.m4a,-22.851,-45.2388,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat879832.ogg,iNat,0,https://static.inaturalist.org/sounds/879832.wav,-20.7015,-41.0918,Leptodactylus fuscus,Whistling Grass Frog,Liu Idárraga Orozco,cc-by-nc 4.0
22973,[''],[''],22973/iNat879833.ogg,iNat,0,https://static.inaturalist.org/sounds/879833.wav,-20.7015,-41.0918,Leptodactylus fuscus,Whistling Grass Frog,Liu Idárraga Orozco,cc-by-nc 4.0
22973,[''],[''],22973/iNat887102.ogg,iNat,0,https://static.inaturalist.org/sounds/887102.m4a,-23.5602,-46.7234,Leptodactylus fuscus,Whistling Grass Frog,Leonardo Breder Passalacqua,cc-by 4.0
22973,[''],[''],22973/iNat992788.ogg,iNat,0,https://static.inaturalist.org/sounds/992788.m4a,4.8238,-52.3673,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22976,[''],['advertisement call'],22976/XC893971.ogg,XC,5,https://xeno-canto.org/893971,8.7193,-83.1649,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc-sa 4.0
22976,[''],['advertisement call'],22976/XC893972.ogg,XC,5,https://xeno-canto.org/893972,20.4215,-88.4714,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc-sa 4.0
22976,[''],['uncertain'],22976/XC935710.ogg,XC,4,https://xeno-canto.org/935710,None,None,Leptodactylus fragilis,Mexican White-lipped Frog,Francis Canto Jr,cc-by-nc-sa 4.0
22976,[''],[''],22976/iNat1022191.ogg,iNat,0,https://static.inaturalist.org/sounds/1022191.wav,13.9587,-88.1323,Leptodactylus fragilis,Mexican White-lipped Frog,Melvin Bonilla,cc-by-nc 4.0
22976,[''],[''],22976/iNat103569.ogg,iNat,0,https://static.inaturalist.org/sounds/103569.wav,21.1547,-89.6359,Leptodactylus fragilis,Mexican White-lipped Frog,Juan Cruzado Cortés,cc-by-nc-sa 4.0
22976,[''],[''],22976/iNat1109157.ogg,iNat,0,https://static.inaturalist.org/sounds/1109157.wav,9.0492,-79.3018,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc 4.0
22976,[''],[''],22976/iNat1112338.ogg,iNat,0,https://static.inaturalist.org/sounds/1112338.wav,9.1203,-79.6961,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc 4.0
22976,[''],[''],22976/iNat1190292.ogg,iNat,0,https://static.inaturalist.org/sounds/1190292.m4a,8.986,-79.5471,Leptodactylus fragilis,Mexican White-lipped Frog,Mabelin,cc-by-nc 4.0
22976,[''],[''],22976/iNat1192434.ogg,iNat,0,https://static.inaturalist.org/sounds/1192434.m4a,26.5727,-99.1118,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat1199997.ogg,iNat,0,https://static.inaturalist.org/sounds/1199997.m4a,9.1639,-79.5735,Leptodactylus fragilis,Mexican White-lipped Frog,Mabelin,cc-by-nc 4.0
22976,[''],[''],22976/iNat1208974.ogg,iNat,0,https://static.inaturalist.org/sounds/1208974.m4a,8.8977,-79.5816,Leptodactylus fragilis,Mexican White-lipped Frog,aurora,cc-by-nc 4.0
22976,[''],[''],22976/iNat1226844.ogg,iNat,0,https://static.inaturalist.org/sounds/1226844.wav,12.5211,-81.7157,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat132256.ogg,iNat,0,https://static.inaturalist.org/sounds/132256.mp3,13.3007,-88.5523,Leptodactylus fragilis,Mexican White-lipped Frog,Nestor Herrera,cc-by-nc 4.0
